,n,Pi,Fehler,Operationen,Laufzeit,Mantissenlänge
15,1438,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643,6.78925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-350,10378071,18502.6104450225830078125000,350
16,2335,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643,6.78925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-350,27324195,40504.6851634979248046875000,350
17,3792,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643,6.78925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-350,71998729,75285.8836650848388671875000,350
18,6158,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643,6.78925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-350,189771111,180377.6390552520751953125000,350
19,10000,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643,6.78925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-350,500270025,440930.8586120605468750000000,350
0,1,3.141592653589793238462643383587350688475866345996374315654905806801301450565203591105830910219290929081568436487086893567409961028317858086072809205711988513194092472346829270948630872606605731187540735805807986737347337821627344648090437229713018599278704315706396953384799127962307896878516257159975075828112733396627474930449361112537208451127125263001142132748108980760996974340210866997706852878,3.078478042786969466212684946799612144934850442789945924777960848771738610994203499738045869203161164187672758543474497975835073957438083696448907498430712279836567762571587713769970110714138916931516964143036540644418166901330557487829366047743448013140945032712560080187013512411061270810393000489284401497079543594117608951085517727367784502121765078188267200457653412685669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-28,57,12.4619007110595703125000,400
1,1,3.141592653589793238462643383587350688475866345996374315654905806801301450565203591105830910219290929081568436487086893567409961028317858086072809205711988513194092472346829270948630872606605731187540735805807986737347337821627344648090437229713018599278704315706396953384799127962307896878516257159975075828112733396627474930449361112537208451127125263001142132748108980760996974340210866997706852878,3.078478042786969466212684946799612144934850442789945924777960848771738610994203499738045869203161164187672758543474497975835073957438083696448907498430712279836567762571587713769970110714138916931516964143036540644418166901330557487829366047743448013140945032712560080187013512411061270810393000489284401497079543594117608951085517727367784502121765078188267200457653412685669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-28,57,8.63075256347656250000,400
2,2,3.141592653589793238462643383279502884197167678854846287912727790370642977335176958726922911495373797085148288283429580938084201976736722782845176808063266464709427777612186511944343644032215434817364498373252736342848463373494607816555413528695806011321921142724234418075923552223154228912681187367465354354020634944118900064316068211487508245804880372571124210918677572683756535316687139790637867757,1.7205202595330622168019371734289510320399011119138467432708969997982298527257090096426328138594488801826000652146527408563250897520091612160005907335201130174660555582393230849827549810404172313696365753958978237274241992259305345307744250591646945790617738083702329859713714692748172048527513417458459104839953214661490926529578650639312046970071613036438524330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-42,99,20.7021236419677734375000,400
3,4,3.141592653589793238462643383279502884197169399375105820974944592307816346694690247717268165239156011010015587626276348861842488610571179341644709683629522262817640415169597382912458425256758526337041202027574511863839062153924537935291263652228206611677088285395351597829985702666638280267791051582465048125344152445029394772751571262973630942299124316362282710959409088261159289082595329675897987657,5.95915187509107666601029610569721324988870059577852513559989794028900806497244989588546326436875323411381931012193661904285933407624012364638020943839745511102984955195130429952974685602815281087507804686239815751133394691975588086764616624538705587801087693496998556231494162400515303076490519214422876611774387888172760435239524330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-71,213,31.4023494720458984375000,400
4,6,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117065770378113763396398021111533715902089306265674288389712255347825884645335956681302600474584270772881918666484705866044952276752721467557871612269058219754765494916379948197203142469436696928503225761012724406144714595535567549783245109844323920940743579388558082562734967137801547218231698749510132550,2.2117699727498859086259823108936484929254596851197387688621024582180566025644242570441483646841575000457623262697998884938517229267662289115530021436893908830720070804004132511841787766966787570233802610001808618917200526073317376758529849301707746207885040322774485955634110189193031524482024313790594330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-99,367,41.7501926422119140625000,400
5,11,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701959686755261676852083001645895881713342094950869097008124454416790241863096225250434103740736499686462839127435688929337684135133241972158484225527010843875241271581014616735043612186888575044317582956851032665027158838165348388698,2.11656497020322291340467155139172845311192849356508796488061830034586978250233412884551738130393378523848007874755357304238859919682475714776192114226689937203506181853626433282478189959846843062524263022121985057746912134068770885669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-170,927,69.4575309753417968750000,400
6,18,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348601386601934995668285327770097895138176348562369060306997876617872088821330502188488829313901083932554397038235520747769009206053527,9.0677247132177253219324790433785864106580439465278678836443030907404327612131758790632764589273979761517822310006363779427354580824330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-270,2131,94.4070816040039062500000,400
7,29,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,5013,172.4216938018798828125000,400
8,48,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,12841,283.7421894073486328125000,400
9,78,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,32551,441.7431354522705078125000,400
10,127,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,84099,739.1412258148193359375000,400
11,206,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,217767,1289.7770404815673828125000,400
12,335,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,570195,2253.877162933349609375000,400
13,545,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,1499865,4095.3395366668701171875000,400
14,885,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,3940045,7869.7397708892822265625000,400
15,1438,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,10378071,16027.504444122314453125000,400
16,2335,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,27324195,34447.1776485443115234375000,400
17,3792,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,71998729,79077.5525569915771484375000,400
18,6158,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,189771111,189437.073230743408203125000,400
19,10000,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511611,1.5669427296342404080469078138826180673882068948814519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-399,500270025,464611.32812500000000000000,400
0,1,3.14159265358979323846264338358735068847586634599637431565490580680130145056520359110583091021929092908156843648708689356740996102831785808607280920571198851319409247234682927094863087260660573118754073580580798673734733782162734464809043722971301859927870431570639695338479912796230789687851625715997507582811273339662747493044936111253720845112712526300114213274810898076099697434021086699770685287721931465445324871649580545772922927522414700635647,3.078478042786969466212684946799612144934850442789945924777960848771738610994203499738045869203161164187672758543474497975835073957438083696448907498430712279836567762571587713769970110714138916931516964143036540644418166901330557487829366047743448013140945032712560080187013512411061270810393000489284401497079543594117608951085517727367784502121765078188267200457653412677862573840874891245427132716118473426123539012379219255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-28,57,16.531467437744140625000,450
1,1,3.14159265358979323846264338358735068847586634599637431565490580680130145056520359110583091021929092908156843648708689356740996102831785808607280920571198851319409247234682927094863087260660573118754073580580798673734733782162734464809043722971301859927870431570639695338479912796230789687851625715997507582811273339662747493044936111253720845112712526300114213274810898076099697434021086699770685287721931465445324871649580545772922927522414700635647,3.078478042786969466212684946799612144934850442789945924777960848771738610994203499738045869203161164187672758543474497975835073957438083696448907498430712279836567762571587713769970110714138916931516964143036540644418166901330557487829366047743448013140945032712560080187013512411061270810393000489284401497079543594117608951085517727367784502121765078188267200457653412677862573840874891245427132716118473426123539012379219255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-28,57,32.986640930175781250000,450
2,2,3.14159265358979323846264338327950288419716767885484628791272779037064297733517695872692291149537379708514828828342958093808420197673672278284517680806326646470942777761218651194434364403221543481736449837325273634284846337349460781655541352869580601132192114272423441807592355222315422891268118736746535435402063494411890006431606821148750824580488037257112421091867757268375653531668713979063786775633396002645186550481757394022040546423045570211225,1.7205202595330622168019371734289510320399011119138467432708969997982298527257090096426328138594488801826000652146527408563250897520091612160005907335201130174660555582393230849827549810404172313696365753958978237274241992259305345307744250591646945790617738083702329859713714692748172048527513417458459104839953214661490926529578650639312046970071613036438530990972439138940871355182458969764683813374030062980744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-42,99,25.7508754730224609375000,450
3,4,3.14159265358979323846264338327950288419716939937510582097494459230781634669469024771726816523915601101001558762627634886184248861057117934164470968362952226281764041516959738291245842525675852633704120202757451186383906215392453793529126365222820661167708828539535159782998570266663828026779105158246504812534415244502939477275157126297363094229912431636228271095940908826115928908259532967589798765528256311173964604179348712361960956141205098733760,5.95915187509107666601029610569721324988870059577852513559989794028900806497244989588546326436875323411381931012193661904285933407624012364638020943839745511102984955195130429952974685602815281087507804686239815751133394691975588086764616624538705587801087693496998556231494162400515303076490519214422876611774387888172760435239541504941586261135501596050624977723711997421177809480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-71,213,40.6637191772460937500000,450
4,6,3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706577037811376339639802111153371590208930626567428838971225534782588464533595668130260047458427077288191866648470586604495227675272146755787161226905821975476549491637994819720314246943669692850322576101272440614471459553556754978324510984432392094074357938855808256273496713780154721823169874951013254725986029009153627851900304993354751591437288746384,2.2117699727498859086259823108936484929254596851197387688621024582180566025644242570441483646841575000457623262697998884938517229267662289115530021436893908830720070804004132511841787766966787570233802610001808618917200526073317376758529849301707746207885040322774485955634110189193031524482024313790621731969802742233134340891361838344166974202176547080744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-99,367,42.3007011413574218750000,450
5,11,3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270195968675526167685208300164589588171334209495086909700812445441679024186309622525043410374073649968646283912743568892933768413513324197215848422552701084387524127158101461673504361218688857504431758295685103266502715883816534838869541872266847578866970655187799998542167306332692384,2.11656497020322291340467155139172845311192849356508796488061830034586978250233412884551738130393378523848007874755357304238859919682475714776192114226689937203506181853626433282478189959846843062524263022121985057746912134068770859856653981100290777534596918826034890612702218052919255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-170,927,109.8167896270751953125000,450
6,18,3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034860138660193499566828532777009789513817634856236906030699787661787208882133050218848882931390108393255439703823552074776900920605352527551557394031642428170854349393498846250639736860,9.0677247132177253219324790433785864106580439465278678836443030907404327612131758790632764589273979761517822310006363779427354580841575416964254431676713836426234469441492867077499480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-270,2131,144.1943645477294921875000,450
7,29,3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160943305727036575959195309219339844785886846293480610,7.2810659262566698296875519255376200372504326481142472751087720618169880508701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-426,5013,235.3057861328125000000000,450
8,48,3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160943305727036575959195309218611738193261179310511853,1.80744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-449,12841,361.6375923156738281250000,450
