,n,Pi,Fehler,Operationen,Laufzeit
10,10,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481114097638838124869081860493877464545354485984796807795873922681279775796389394710595512404613098491235444203583513147954302721223450407723569827128646821171631035369852932553094546966264429725730888163787745036538855093394797394742910274880271509466442483515878238409560515590362026582059656915316193360159680384501416318639601878707517995352356030860565805417912681230596942478888655456825274021560168531755934021557289106577825296462536738972885449430313570033957773578781892514720046961127266526268885561548507289638599443353807700538218633170545557289271111464718990625841828786781254488645450393197747117051987393407853642667408680061993930076364581991215485514661755815303993291383980813824566588822847061001562048558911711344815124137586418837119953770219151905238229073474944068640423828380734013973621211618647700723439277617275018467396,3.3526452645770694392450657671584036004443971676210151017432521663526792588390761876528665888106544131227198768354625000239269899431995366793141450777658349752802183219489678264158629896619896334797288026149747916754554256691266412366770612400999666147868498813535435316705270199060297334482032318811022202823650659355671131230125204201876595930989731075570227439618554244524675065692803654281583007751710146051956190040701745593783559309304322465511378135752296030542069894502430695622125099121951995553396764461405079501420172430917414706257529964626668410175572418734085763310268485202826645101255094642329480109795701963083923230527541023885186598774641314227879807664929493513936512811173636044211802907777513245389742966700758020535315608847611335366585363168259213337904074097189533281294011237665585500151879653012044373335786341979528029E-156,795,546.9694137573242187500000
11,13,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930382815759323080694491693164487767465932401209998434421395809061577688901508071279743134339415252672357164166380389185228863435249421266950657723868594369934262612872064438373553594912391308501082322516605502615491146797454670056670974403264269384181745402270500502230218271460864540704381218006269367165134185791575859883724223982956676840060672435562329344468688526516147616245876671339590262043442541026355304908655043682956595078603037390751339420806420415590377311185293105439890558281425289723198809183246315528111265535337775288498599329007910648323169023416086630889100643182725019144604744317389499982548053005186506735497078452261843035938424079348901206776791027781849280642659698299275096897546236448807238773528410096641164515452286426498682686614131592066443834542275136650779177277402943119,8.513305121050285582470360121192321456180447272325122501604946542285528976169530949209458079924232158904417933825789132752603679003459878284697768790055663700225120531078430047744458699243541303810049960695582207810378627169644848570213316575910766268541960381222674687041089787879794899900680863552160043521182134192270811379615617304448359352448601494835249857559769304399526999189549154435757731358943547367815097801221288093072602796011421657836276989471494760862318629588903051872306330100339398856412263594159822435744737408703387856992331393383626503162047366308907276651327739594128719282210709049580885976582782040929747701989171580006764928911778912036389522748952617474342782776820974277502426381953168100180596789370783006330984988327467249047563510598952170279292732087741679813681865229201E-199,1221,693.9020156860351562500000
12,17,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145649981358300304561407281482571738042157112505815060685817349015088860783193374380422923047775418190055127143823629403767598423560695325289724286185607839339310059582050961827912415334577289017066429216289471621665672935070967167224947696208260904872990468323964498197435556388967263587960115168463772449407620924534492200608747289764278015405280467271991769447723319976869514401183813795752094466570168361089828035463939952918161988985683600234914377154145887745687880706579899852905050997667725331190374435545187757604113762495288306442039953815912577581530008423859391473763332670167242466880568652678863979347740970294860085106486057314677825671638548912183036768348934656826580117588287489814078327426693006062121545209621419274267205112273863,1.4144348399559509529548343583444348968633645413360988107426995006859016724534175936689560600538221625367838122988732187779570393111783377827745761747820689442999900978696417950334019654959119478811418270916589161055831852144423337197580252489557431567949615238415543495349940208683632229244662839115057048503853173159074319949050894595477358753352714236423024597591490837430584260241865784572878486999201886030820337934033327909381934039109759908351341897756166659198425454816930914212228964153706716672241951877592311357125442285747092238574973175531220746615155567489514550793254822072049493804816688608415089880837073268767250654401370086783680402954217542812996177750939626977638006937378562964696461608348353149322076935426630712958958536641E-255,1929,913.2039546966552734375000
13,22,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881505419554556739141449010149235173008157807309041706842425368379469459742412805882916749120577191465624638650402766553057831042095291694315285448578638202870112294661140136005037908842970649742310953192770128630443947569882015751705638946669691573838545723138887111155389905642496481721856867567558131094225342485158112483489564395819005685205079817573134292383337979181360434666277951298946609047589934022821157259088329263674132357323890546501118596747844805840652140265006538069980760213809227168724425323615591523769327162432537321294163467113306328484474269104102273447652501087687786837824574936157697652462919861935422810503850394349915098270386434721599172997262824812,1.55014082725149502663542186574173518535232215071136240960157674824817691966271743536166390147616265614787315298452400472875059791706856474641187732475498547789332770428759440919248303917909143321328286248177647807896208201641092380638238695256024546310292457877073122794994895040864052883959932696546771174153044510611536891570726218955397483503289764510786674543005078984888757420048131824129132741003953386563706864420462863863498874594534972543813021062538910806758313120569544786951330990754737978829297290935114926040257384726818436752857732812047239071515130753956996510971658026419176441562234051662298908677318165349713539301378213117083426154931550120229119535953869E-326,3039,1184.73052978515625000000
14,28,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270364634767436025825599442158199578848655841425857041766952579362098403714288352934346749011232094403326147425490409793736178000635940929031262835305245105785821858373530384190882023190586870505617887177453488345882783272310145761057603129061617579526162504804490297400873617512717915527989850599701266288748791304983261619565399332152087850084562618762363949598206664906027498783513711317841492318086109235730455828854847925431585343870660308334999332256398275239461807828359439042327500207286830596628925002652661932808049601781048964079984641807952455257275574033650620244090486570705792003,1.1248245170663605179397744122142564627066486053381957969879897873490106028750038362629378977392700362932311526762276587683945887962616709170256384576647533953179196463681937927952770825346263826809496917752149450024990326120285515705081171038889147387201489398491487117535380743641612690729423186898233802306558807727985944142976226834598759560884489860504001663131439235609482191047784771027063733461111778468136674603279130996913912708798360106708814404776471257253800219815748501689400167676568615037528160692267548142805727386296719731400498280769139512325793513076325207093385106281959E-411,4701,1469.55966949462890625000
15,35,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362981779769839653048694728372688604758439636265289569282504726034527165174899174354383771041675867886485144103300843772516015463266442589596525649192939855324648106377339541889404644163608688707770806898148687461705624389264250781001117135784282660830849494162127160031622742330494653318283331699285433767914629798224169894902875968149919534896015010689946456927813880231337420328577861579663214666892085409835104668637699137914444064658443261287211465903154800324549926834936443333710313550,5.411231267536316537483331479514140562597753215867987432875497413504127902243558867143659096752997593398805424730580011732576736572689524178041807520386303712179598277541708386123644743497651657508507860196655008415899711044371512263458258237639536194994941637541819816716825987618372219647366748259784210063271557018616415581909328879883467250050075521077040412263470229559997114001924323596164134016566543663735090748352555606564709064854794294309337319279937115479989583252474244938933511E-511,7095,1821.527004241943359375000
16,45,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721541591936856693293994284185889416066017058477639471174272884382664717125294590350476667325744182411314900467221673102186578716260180314558914984131148946007072248625115761345157354220174095814756682196293048696133652212112886640737673694841906874553176837024093279317764693510372167771151110774380166256987852326886334891644281312802501870757478447,7.31510356317398638477346005183652737373692187159291543167722536427562612601721906630375509728724507961932558716731038136006663091205828260988878125539215476169017168131188228491008754890605528254940252830455582948993255253534323562530776642377272495785835336645238490335339475082854173635170224223843992073201556595282786423534361913059615410582481E-653,11365,2349.7927188873291015625000
17,57,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642953412813076763769921983047647174217719963078249502150708401777328108105191398347065921455851669010041753893058299007654732803620037618871075579503589175322217745333733189216721,4.311045597320787346600518594761642145821243253629146175000203567109304360440947488124310270962002788821910291759452200609808458381798383389043526969761733943411341378239727965221E-823,17809,3008.1713199615478515625000
18,72,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420204,5.1E-999,27889,3747.4708557128906250000
19,92,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420204,5.1E-999,44829,4740.4448986053466796875000
20,117,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420204,5.1E-999,71629,6015.2256488800048828125000
21,148,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420204,5.1E-999,113541,7671.8347072601318359375000
22,188,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420204,5.1E-999,181821,9688.2493495941162109375000
23,239,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420204,5.1E-999,292083,12324.8517513275146484375000
24,303,3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420204,5.1E-999,467251,15788.7454032897949218750000
