,n,Pi,Fehler,Operationen,Laufzeit,Algorithmus
29,100000000,3.14172340,0.000130746410206761537356616720497115802830600624894179025055407692183593713791001371965174657882932017851913486717693352906155390449417768274640591871518882549715897298061478894440355377051045069618035571189024334066553871524351766213216834728798090854351433076539651389545673351786606392739750858726275412993393684411825118479079037170745908284635632107409639988669469451179533478615853048058488390566942729634240408046907813882618067388206894881451925537620037250432648114247275108772061816988050870166326637559343356913978605053604775262809297820139056297229460782823706823247615325181532330594867999431872854736439172214228657242210390826362821278531559098775046569853450414628949207720310741076457980043887870978039135965581840186370225228690039481292788650000001627021950048940268267183903681404975540544653091697357477691746655314964738068811828989996862161247113412466791618579382822330852696401746509571244531268840437136117646212406248042218142219467828773193386998072123388804090783579801061904742798934514136721134063846618172031769698047964698147031004226377400586108750278224716520868484425142757545849304049170466883138272144110924901618245362535060680744939599072298328860990151175987141638396436292339895289818057044403801053232162550551744620225273152895952465353791953315740930508706686322971010847895247837943033975941961849806488746617569964412359752503526736085800727395730077203217645218363990658278358780075413684969713817025444293250161494505411413073004309072789202490697044678834655012797244039763519334500880118165202246433630192573457472137448181582425327109022227206199918352939983854750807826782785227649858558026431451838638842647447866524258150531561476676092605856665452237583137481016430514437900780777815727449745743112328209505398346533195011372767208213914215616172032023318545899046116213639049319935774874794882607015103915871511373054395758034714977789338813693255721377960805054952876286213039043635628082712532235342426037586109134167354004186609521972409901,392715429,101745.9592819213867187500000,montecarlo
0,1,3.46666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,0.325074013076873428204023283387163782469497267291560845691722074358850260380457668038631841324549598684518580153384360019572822057116084434941307258538185549216382563964728145561107022043717711736284702237855691000733220538191018432879883501395464757521018099743206318056212340018453273059406417525392942079660060351078491785145745703837412574951302298774076306655336136117846200145282519714725155057233609396300907074713574480549284734054873561548118592204286703917099314780913941775438728483654717536832993304226010023580645271720271441929475964486805722963896127449490373489914281991848198997261534666098539521403105838880895323908877057493029487945198225765441713236520117081295615874386977407743124646710554537644705802632248506853036891895356706147959455316666668293688616715606934933850570348071642207211319758364024144358413321981631404735478495656663528827913780079133458285246049488997519363068413176237911197935507103802784312879072914708884808886134495439860053664738790055470757450246467728571409465601180803387800730513284838698436364714631364813697670893044067252775416944891383187535151091809424212515970715837133549804938810777591568284912029201727347411606265738964995527656817842653808305063102959006561956484723711070467719898829217218411286891939819562619132020458619982407597175373352989637677514561914504609700642608628516473155413284236631079026419170193402752467394062396743869884311885030657324945025446742080351636380483692110959916828161172078079739670975739455869157363711345501321679463910706430186001167546784831868913100296859240124138804114848249091993775688893872866585019606650521417474493449451894316525224693098118505305509314114533190924817198228143342759272523332118904249804147683097181104567447444482394116412409778994876172065013199861678039433874880580882282838698689985212565712782880305715986602441541461549273681770582538178039721062424701381644456005480359922388044627471721619542952879705710302294749379198902009092704252775800834020670853276188639076571,11,0E-22,leibniz
1,1,3.46666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,0.325074013076873428204023283387163782469497267291560845691722074358850260380457668038631841324549598684518580153384360019572822057116084434941307258538185549216382563964728145561107022043717711736284702237855691000733220538191018432879883501395464757521018099743206318056212340018453273059406417525392942079660060351078491785145745703837412574951302298774076306655336136117846200145282519714725155057233609396300907074713574480549284734054873561548118592204286703917099314780913941775438728483654717536832993304226010023580645271720271441929475964486805722963896127449490373489914281991848198997261534666098539521403105838880895323908877057493029487945198225765441713236520117081295615874386977407743124646710554537644705802632248506853036891895356706147959455316666668293688616715606934933850570348071642207211319758364024144358413321981631404735478495656663528827913780079133458285246049488997519363068413176237911197935507103802784312879072914708884808886134495439860053664738790055470757450246467728571409465601180803387800730513284838698436364714631364813697670893044067252775416944891383187535151091809424212515970715837133549804938810777591568284912029201727347411606265738964995527656817842653808305063102959006561956484723711070467719898829217218411286891939819562619132020458619982407597175373352989637677514561914504609700642608628516473155413284236631079026419170193402752467394062396743869884311885030657324945025446742080351636380483692110959916828161172078079739670975739455869157363711345501321679463910706430186001167546784831868913100296859240124138804114848249091993775688893872866585019606650521417474493449451894316525224693098118505305509314114533190924817198228143342759272523332118904249804147683097181104567447444482394116412409778994876172065013199861678039433874880580882282838698689985212565712782880305715986602441541461549273681770582538178039721062424701381644456005480359922388044627471721619542952879705710302294749379198902009092704252775800834020670853276188639076571,11,0E-22,leibniz
2,3,3.28373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848373848,0.142145830148690500021095100458980854286569084363377917508793891430667332197529485110448913141621415756335651970456177091389893874187901506758379075610002621033454381036545217378178839115534783553356519309672762817805037610008090249951700573212536574592835171560278135128029411835525090131223489342464759151477132168150308856962817520909229646768374115845893378472407953189663271962354336786542226874305426468117978891785391552366356551126690633365190409276103775734171131852731013592510545555471789353904810376043081840652462343537343259001293036303877540035713199266562190561731353808920016069078606483170356593220177655952712395725948874564846559762270042837258785053591934153112687691458794479560196463782371609461777619704065578670108708967173777965031272388483740110760433787424006750922387419888714024283136830181095961430230393798703221807295567473735345899730851896205275357063121306069336434885484993309728269752578920874601384696144731780701880703206312511677125481810607127287829267318284800388481282672997875204872547585101910515508181786448436630769487964861139069847234016708455004606968163626496029587787787654205366876755882594663385356729101018799164483423337556036812599473889659725625376880174776078379028301795528142284791715901034290228358709011636634436203837530437054224668992445170061454749331633731576426772459680445588290227230356053702896098236242010474569539211134213815686956128956847729142016842518559152168708197555509182776988645232989149896811488047556527686229180783162573138751280982523502003072984618601903685984917368676311941210621186665320909065592760710944683656836678467593234546310521268966133597041764915190322377326385931605007996634270045215159831089595149190721321621219500168998176384519261554211188229481596066693243882085016933495111250946697652699354655770507057029637529854697377533058419513358533366345498842399609995111538134241773198716273077297431739459861699288793436614769951522782119366566451015973826164521324592872651092487925093260456148381,29,0E-22,leibniz
3,6,3.21840276592733181776121606516006839065124164060763872313206005492988936251824931324190982287630557922656455433410609073551596098372245902196097377144624418820138297860736950789447760776337973807350574075570710380240599651018280712721418065340531352107607323652551812465663589637206543923464101146157950573080469432602963360804254598843372567965379918536467197121390148715495330113717514444395585868193217769203770011415724163065662594535928766646225254382476081224230369471990147720394052336440275597631903998844367669243157195775313960803259497565595290726533154854597848271290188102679689703515252041298615534717298077104242133182771222884293284077911887845930112722413166618308629346454087334421161315763550250022184333666363549254920906556389124702491239037207539024741878423396797336762338781453063321417070239253574830368476888869943116813489676593728283053898883754853602746993512910863832926021645903191198654921901657666901979730085800889408373591978384009612977172541043856160291750546158945674358246709841810124486123947693472528578195558946669459524487119048971249805817042322628538808374587079661786890216019304725725509141850506771761314768448972244907094819599867385572056456428511886850828834945135927771544947477105237234460548500123140047759781236696030073335228807028510891749551057667897081007863078128255137273847732859712937785356684266362554153643129279150277938809369688357439064129062782986595074359241811119587401724970711375341877428295519559485099934689381452068220139292962014728066686607540019843156200674036183526020650801913421377683054893985032630879985840276592733181776121606516006839065124164060763872313206005492988936251824931324190982287630557922656455433410609073551596098372245902196097377144624418820138297860736950789447760776337973807350574075570710380240599651018280712721418065340531352107607323652551812465663589637206543923464101146157950573080469432602963360804254598843372567965379918536467197121390148715495330113717514444395585868193217769203770011,0.076810112337538579298572681880565506454072241232532902157115462622072956232040314613874997534188511244416467820823784088422116374171876790235614363317763070751098875905430986788917963140430783143123776326896128136472550381707158893427397488134111611930424669602057776046181569723852045627380762320305781143798088010441458726521625025604471587938434817472081611202570956606132834615790997492014347072499120421671940522204149444539244012747494561343704469362380849492736342834148752312712585181390806846485366626003020049345550562806744383295404273476091963562561009328802189536149496351978429365747388412418028201909419943256649989069922619669295662057650437558076173793985116597715242672261184085288071137679390371199882472629217332735579290792581286506205179022075391874440734282908241634807291495935608754715355484233105781376515544014395906203708594927279692700235950961002819088514511930969181956618205541483231080487857013805137443513264256936301878139251668869323158723482561950407008289041390518648325266032932237965995303323552897317551653637431392742275875416867113084166920701451001908952230295939375414751464242217724138229690649178642514765929852257509751693135597746154049425554436294855649926745887651617610739292828096776145658717163781952222218037640113196685817641862238424658426019283365293781089478676530389315772453270558979184342313460233589953896183796318238865188821092613651593858935846193856609021951198186609558986963524139197712024444449701006264072351202887309884692089974298981935679663319439961950896507620480000462452941649326787234302686388031908734126967424993133531736114156049014819198478024425835288581690086486381728001360896761108434081026837140703240646939962756187753544121203475452475411672227022003928832724350481836103983006109912933084878507963921018018022168542206125673113226769618952570396009011400313007263651000287936950607695407219614220708594033139722889329420506793488678555940012224408307599296614019390295727174761253578123212686118787214010110011,56,0E-22,leibniz
4,12,3.18157668543503121530130613117993784322614843765717277804501957041439988134953054745013906974892441577528398048998651562274610657749764049807017682108881420114853879640700776425870131231685333668531800018434374788120720875449262286246198695207153792283540146727747472507029664867422036736106964375538984129901761868742204040556207738585738255094679400329846262625640159498575275888254816310639848992515661488947687930105810693223570811284193413950699581753265486797552344154077188352793567218110637763605918412893331680557603606476008386270705916380291957810314287925519552081095541982331993954683589305370984171174223983898169627377885386661915755013138796135371203247695482420107229261814602345821589574533639921762203665095525267222975040853162354437978285575400668293769300042092536709247546386802068708389697481101301529407369742958845969301094393321114845573543783614139285769588111481290600817717875205306911570279365033783078603315868332406492046740850085747576610009837590946678021964994262171894436082875903764409835088328831249499201910287184336814791471292111857732563343239230889578014428506143958472114382405010304325819179742178626454947630120127818276069235937977753552419768009124994908270335089918001205656717428455883337506396475186206902620080532811385098594131752205325644652255356858240332285694799611718481942752137578878441561107775937251468649450206683341128612943215291611432963157431295307038726111234540902670632606064356607543484186153276840914256651658493284705574707156871190359731981132742875077665651855649377742237548984291738581452642143867980382198035665756760630783799038109585981649250225238673631052130296498848594901503806949512020006589299367857069682799095043933622027872551545946067291692252243374346154834019003057636272839020174171861218211975633106933367620537918083762783922602666772204853582890298161563525342565199151252985452941946568899343871328277231649661526715549686005147852364361997840265121857046705619162627806753052305817965579826295682462444,0.039984031845237976838662747900434959028979038282066957070074978106583475063321548822104244406807347793135893976704208975652261967947058266344817412960333083698254693705069243153141667693904381754936035755532772215273762626016974628675203786800336013689752900354014376459842322026006973753809394614116116712011012371833865524041156423028128459231429635405872266245071064436932292361164016154456978315723557619111119709105014746118326180230141034388447743070274905225956089655019158636707733998094428506225510766492660162490014669813688637969868461623058634400372340038019227634203035148501471877430761053141714566478679011195924931021064257445520371409919520452487079046808274615701241825866334199292353725380287088600075786920834512416120633760313583861075644404006684564714950469865635359659367549425662624441627902710372771765444084903424431079755762201145317896684949553859649314460497635236860873580498562640360234062490774966903679371089572107138609627968686248959487096448032855584310433522422780849103627693551780819484947134930667023788800919808066294945717147495977911742182670533612301012769486582342266993128099273510141330069565897189451094546563813243441437298978849833853058670242425936224341747335472351951856992341603237176117196914412620770821030601266746938406671314006572187453062275268726293867795891365022762461497317750634222099824376942479098854254570360147371930159548646191532849219531317061045539471125484440391295774460591519728092023027273820555639520894005636258237768613390738252332608571468514295991019436611942624621923473109959271998558886861386247307465679794812507756343321079714567300329035171963960379860991419937787653880716942986724324043525240047372920596807104788457861862996475891187354823303211559188998085933142904572233788548274913623554886964544983549292377411204156173738272142881361097855764677856410517860440755907384041227583815223723708416502621586009752336645116301915004354809856659022038279301282999291534052315653639657225533659984872478797034341,110,0E-22,leibniz
5,23,3.16286684275088376372558918508792241916510369120129242448301930290629935261285800861769711610017276794247649497519943693716760095821413571026245371608364374280997506781668704806095519607649644616367142072454764856062329590139957885151432962307535178503290017620646033696618967691271485759293697311762186579595074216178658528895804629474978977892937421425711325335612198529237832396723457097018609211416703496880269937002108668905643169411749260519587067875745254113151826104473375682746060977652677319938456305170856817658569967350652845656508264160727643319498536827078878292131956618555482344434105588221103440527724319309255946504073622505475378336108126557788725320012909703627027799390304247271174361964350642977436102613340265870846588516063867141396827928594544751935784930629142075975058129368257068229286392524964927839342441709122356137120187831769055053679184069195928646533688838195019833318034933800543414249683497730503576545014304995196719107045199798707005035827673296168757835049853909798162688331648912316383404422192678370561646197439676563659621625446596796150377329383781518969858768569895626838496883515603840431076609602987688216093018015833021561359555071306065780425197944879147026260919096655438677596892841992934846021332382730495337070483220111748396389563276287493807276219744400122062045371735531190352201281189323381456408324769938530628603374928898735561920286438835588375287807985963578450820018216780808191068414978968562453477245499261728514015830453417276773873862421163259960014372865105420077038073553935331968655254529572247353661741370011752436682845980601524632231214847102479166963716867180144446650032883819561579830414922872413939590482553986287432597425768236446460202819537924745979105808820588029814936996442800130000549418804626640774928137440821973128408724542748435521583055630942273791704176997319559012705154731092560381493820567286386045316445241350097108735797590330008207669922275985136276293508269824919552824410428999233359407199865045744428157,0.021274189161090525262945801808419534967934291826186603508074710598482946326649009989662290758055699960328408461917130290073756348663553478537094307955162625359690965114748526955395551453547491233289456295736672894689849772923930617727546457804149875887251609282999988355735350264501463985676723976348141208944135846198410407437125331920535687214009846364522893344791454743557857445850424018244580504733977698436939778067994502939049761505699500077322604295072578381950909158981031936232671593514824069550889689267911533499678278560133231827891939427415489492214829053612489744567181510736355774935923881642907260013682365306788122282946615881116604639612824676662299769982547450899227201623353213788201599687394300752400162098984498894836110389328710895261067935945449146379799355231689026934484975087546222837517016947006756085171072406188299440013707307687412698038954104426078083916271204281051029582095847576678673765675414441153411662549297994185333289919826760263437356348856350491669134078340159886369682251003259884968108068544955737386160022361463783627220480843368547612523572062531710567072110841713814234272884326505287449038240140801783779175542693390896358535149785358986665242130624778611901005627258894282065786985464333149513445486377856697990930105354013436429249424716190679003270904130324191631301612603149846555988753855083621052829865269349718645786252815723441419930260118433086970523298223626442786558962243221766880397966815129917784933949498028698213162613606961970229435668890467254612940972690817720104881615657518521932986175488295931008754861881699949693937482033221446240665088454879542477463951457029094325058355269647454437146796676590663654055357101339550418580114347816702185165676395677974228958868983696025599115707540329509510892534579461419122048582622133946900259277450802901114876672523061787236977544847990472734066651226797115187992601430898575430953791227194226808735936708355034952985435798894998391017795230484537954281690399126500948076185259979416691471,209,0E-22,leibniz
6,45,3.15258133287512016688677231379931973255010446868560838230512748009593548686785021549131115985181599460300020479730638115939879471692122460876420793449192189111051461587620818805467835270662102554066750360412576140755197806430499497313006113544115294642117140177620354653945043880736523563697893879040961224093289711906518697643492006499780883979087894261825309770513109950270890460140862802625053034492544236405450878899781219997404661152305453044671361292276560974690612190267035064098377600814946630359517432940712810129548322805139844788481854985740377763906936931615792482669159621182163955264569713000697704574206493212606155405052798951557145472812799590791881207388168470508361546384187399339797122607636538441157026169228621839841931411821467715922876916235354523123639374338009143762208901081180795658098217526623152661724485531063198972119457723529994593212390312731771479348858358824215617123612930981016744163217934746991492446710211262950782616010961636162657563161993295592717797867750465044184177991505093357642260858721770294834057047549640422635512454573571659966468809978781655738708549128374311513142340428110509553280271226262190518814813622193272509934308538952247345553156306377553861778073649770749169302720420350866131453102198398135675991305625663641056899862282411043231027892583034727019799540743624242627474121324104588306280141148098633167715393891649697112692028149527029650258097211379964992168327491991308116562966295702272205818244976378332275145004056066164783733477194116382354854165672171950074875770446225486950708046754796823918151044518886772942962757995877332142972267392248551401536696476312315574627269675149960544115964937044757937431915799742607453398857245389531668957252101859539346113989791394573499656434150573550360445539177354796039777224836848850273782972739496756248087923596698240974965002344913140521599094617567233988180376486682067254639687904069688942770711752977218761693671836288646585804135686260412875236698959107048540432710244628319376710,0.010988679285326928424128930519816848352935069310502561330182887788119080581641216863276334509698926620852118284024074512304950107370642377038848526363440773660230513174269666949118708083672070610285539175314785741618531935829346739343277970169951037275522834852743197928996112159151842029718689649135887653926290803477012094913999102168554748075514574725662737693800568953888438080024481074309018735492385093688749197044720013856664678911261425328165538460385646997338770016917625749755837825137517173761500966966471458209461833105003223147627847677542833936298830098981631649939211537003171883240565129438849900478504104340290211292738380341934276006659555006693858643735135119712564671562184734474429206120253255389609397657868058584789539346904716640521557812353546858258343792320359704805992692216783497125635266963589004308991510625596727790006406225296808093371016539784506412067966410573008867637875819381411972901019784606032570679508360671725968379577445134819962629692056344731268762257305712346584578849565070297556672433835874980110268523461102373386128772113117185773438378012533078255569916426500660980727453451571978671074856373546806806393498756993405844282684461820802316521714239762680256177172790047386982845261247912462367763184534533101380138329409532363034352414777426173240787632516670241208843302684080369308717155202895689551548029050950744036906442443233056927647677225347499720226190477790308200042054995326766135343479982467015308343944269194735824454349633450850328031816619998478561338900761483020083258584580420071753514097740541696653647893370450154756736602185979521348075613906340264823193747548350805604830723182951444080002296818314103632469689558902750626594429119347554272710002035025907899040678691761462446310084618063713109853738306742971770539456582402718354001759418286108379925352180621459069585798323926287823006050091543851254858160624855387524186217854390145149085078334827140493222931401930101486124069394839471178404575700204652758331289055805166177001,407,0E-22,leibniz
7,85,3.14744055681041451514552971137396711985476940309753343689231089209596317994569143300806265904643000232303682691283618504193728984769006871376483095515446433330250694450996419265669313224015149811539004750140058120826382826001776389098692442798219806617369831322129826006670248898829820223413136576004151314157397084436570299563669436056751082693509439069729058821484270184612415302140857378553345916147671552096135562471381642305452342475850789588870463658619606808069662448809983746179472023354912358496671474972390486982072208588441085649764131847184196827143255089004081581665134242442631586830676700347178580955313708268181830868352888859901370504414787983460795381863005376958898586802807113758114038701633951476884247030804944161561949874463558399144085699530821216231836029109633935087682690894211733219388645836040268646481930983466897790815566579518908792420831216032487642244672436935139236805274705295032993809182576901903168226055838987260351059581786560014110642657800074415485542855700287135163716035435749846183156886878546501398854018530588873101034634839924015769406494784503597343755218325982587842851885827634075194395936053722772326672394130685377176382307149105028056353922347183446272053848530016666101885650932046237889679082773015295257196706284374252605049962737669505702481353724488764514929992533141176133341720680910434731947949096522236769278315948273342734545099913564071288887017760672598105643495829377929039215044951876380948164067990907620281688320483829243378634716862638466010676692220948245410711776126895261533699079814775260756569466071728290191111707015259076296795864261034308240305533557646728582301107626158343555299935182269616998570196702130539756937021660647649740928593306430263441464782448822735698085047140356927119132213427822621676095091785148768810256599973657191276126338771152845810970492807623059026283018947158574945379274845604634832787872565660429252064516149481902240846096121530229585547784333402735402879974903606194181869249535254040461136,0.005847903220621276682886328094464235657600003722427615917366299788146773659482434380027833704312934340888740399553878394843445238139486482039471547025983215852222841808025671551133487617202543185008083072589605542330382131542115657200141262710996157028049746297837911456248162340084808626871116618767788554567364528777528114115773397738256735219730022804700228203512171297303686500024426833591947552043658250595596032760724236937141492146714790770156562123816105331129272602347112570566782050537174455133041387283248226734700690938015631760450616291981024568662011672864522639898957749607848198901635002903658664289576254896046965925739279425376526322679438933383000388483504184217935075748381878657598367060227385746881606273631281801989723973325623472733645645308213789340310340036607618060730590347092872738539550057760164156565965149633715976967494785185950085455425572791668041026107191682245064454493562521574469360666206155149328472964637914821652815285694373334493424650124132958946212136803933256379959288871635182965632715403637045758238233270586878041350574776640743802815226069752494306036608402583424277822907446807635082231504648152624884969303841914452508762670563348609424529374647821604358934921592506556308674566364866179950022990280704697192192335996638478515853419330010797955322243931210616160147820579249704367393148770954153808226108535186780052535663009469513146178394865717916106515395970716639334793738369192975361864266544208102731802174414487615889887513911081636277044213305219315119564166249245973441618641387117817583424428340326065037832108898865327238226092379796962886311582594197833210882118361694935681569102693035274191841999270562694243852498582782073661976073271928734992423414080733148852548605266043084430596214515897480696720480811421228133718126065401903718738031759890458660309503925167507429640702951025472869845293387457260826847144214081063305668064470297548242023122299873975284747174254345931483560555866262696454837335145196109172696681962062377021261,767,0E-22,leibniz
8,161,3.14468862140330113323101233215303981727564783415222229920496421131908203234959417285117012710494768681949625722601169327505364460069900657044636936897326412038184518318036133858122091861944014590481820524547946780313955464369189277256834431619635684370744361420748831940807267701081024970593355873762589382467419671620714299004570898265191656950069613516447849450869557019794800150010174761905687642083233916235918516670121594613902480239066915386911092294445138464026072886894505693333661596138528225080157465751888693580598159658891801233422139778062799992496790524184622303220772303982429668386342868710839167223579709832671514386239649497572738907237864347805912956436214066990413405208385139461556243494852024568748878880689449019175301145948283449191369976150915027908375065383981690098527895518521631327756078425447194986291971292704716887820698941873014919564568343576712026744763049090237443769555731693246454551181702696613079590728962075427061038707676639945754116060978480482474321965009723683021423347076142489965403424739873822136839484506620184534663821348016247618267233896251463707102127209779593684353187405619492828894292772041420228857752720044548905617345360660985404092468825712027292991221242944338513598802126800486966896372226452198819875699261379515516977348497672918048798694287885843524470407895057704584571159285505282232822456029387152155254362270634579655235547553549116841641599073050710525133873577903788462159441829829350323765306687048409244147241271174743634381437666931153473536899816275831352206212004851260568588487808008480430868753592960333643188337335681610228175423430982255325517036517482942370206311575200744757257641842940576470246317834549602565725359885697197576002981804745450522717119401378517991639142701948246080713565522649653256680144160320808536172392052253241129688381964132391116685720858600596239570979636804303216177497347128908791894465442983706004434809025568275229697459465788340672101097671831102339117647038456821311301300499750310207014,0.003095967813507894768368948873536933078478434777116478230019619011265626063385174223135301762830618837348170712729386627959799991148424338721009960844783002931561080478422817475661273996491190974436240816668492137206108515216244538781561150925154934561795047284027970797618350362596856098673309596352169237667590400618968108524788019822662477785331767271888134497365039649127534978717600667115364811399281891993425574748123760021642869778876048750562848482071421890693376983192332042108677778373333120967901295078230292719960201642522787597030695600767056222197366024669929855455338365005829014458296686540264526972236270540943801104606885802090210350910202576834176134215591084533083259804162135692020414992408116665527924772476330378123236688172873973206488411509151906105700702780085168169182636590191853822213875951829427554666368242011906947018818408727011356892796848233911886027013313233227134097303826503709076780657464102248442119695868796488752606544595172650928158681908193628834003229898298734957032405275561620788098094016910253138092893030899992377642439857563062291422617187231157939505697240553482692835923226661811427215071831339103906822889735506169801113052678908182901914839433107414568308648721783280425806078312408670722195884815073732818982265766691107635127276930044921418495649565181406255551974198414988879687534816902628816971177863835933912296126233081882353082871265568371634061209094497763529697515854451569591308235323737796487814561375895505514476721784536638834511421348146189748166242202521832856563000166677807932318508272658261780824984111185761758992395584022302200107174293677304062997147960057073560621142183459286211419065877272288960613709906972701749859455522424213343167299063885019665071974791600907366137170131810670312534001759691543939568649817122300977895952545850957195929935854962960486792983460800845002724900283914543534829369229323802896733993243530315765726051060737705173260807696927042349093689250546365817214056493702380467017191607025074480041,1451,0E-22,leibniz
