,n,Pi,Fehler,Operationen,Laufzeit,Mantissenlänge
16,161,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421169167724060227593462697569330455129298527846137470466624913890030512671293992733574791098085460811684846463708939895108187242009516125591281216513932762791778828963969455513599040244469876170513308714281785836030424229361430106014225831942048947455296558083530503245525612024033057741774422758278349664764268777921573028024937481275692049790178531726292002469849172189148422677288318005896406527931902683488194675030060563512213214382229698991823462726988639391686476238543012733679545032596706377869762531573415397561677237809608040033720595545592339094039155015571706614699241764014946729442246195923340245153521596251328841539913084026906155324752333119653197812916281299374734056190079772510190299530,1.51209742063753936036890160799096620729447111612361465989728447232835572539247748080534814402873761897318057916986155114721927524035674658661513877925629967765670526514797250550302201225776555929377713095140983964183379445164280098337768624359346185708559539540035458769328145514692343941871124106545133006179478208456789459344058548176953593939932489347827477462743834725084156920924301587285389821680781014205859434600291864699956723425325554844429480997004534122915362875019808797881415147829882428878843226587389095837046824967339385730054614403269317552939344054291960222373183876377848055069666589517504603952503889076710043109757123014242296076648553387430058371868435504644332051754481797066365595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420198938095257201065485863278865936153381827968230301952035301852968995773622599413891249721775283479131515574857242454150695950829533116861727855889075098381754637464939319255060400927701671139009848824012858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099E-97,643,78.624248504638671875000,800
17,221,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095504684741589048558253874691708369018277227660313774352772524339441358452042278229768186252872452314968737248089473107359284998339958233779421043837111388284476892624457898495916107589301294236253714386860779500158888022465877246376530196879087010087752269974212858734883326557853621986291149680655474992356910370995915843335891868575155975494547860529147559106400484573719392059354889978381196501533979864882921562422176891053041651455847821809444682642426438314559467746665618735027745236827033248368321783806565101781757331440982165359220307713335661868358924096661093898918769292747068522372329321989775000177481265060443074411969927928519861715311390123704363049030,1.13757566454552303093648279447200874215755074182209345696520986246119224583152689114820841230416736913058356323891173217148732927636970668349942937074565159570986695483874995395847385458751256149482276751304075826562121304865722358310842640119457746157149530655638121100401485003560962838124120569882696920756005526963740873193105233969802430966671976472027542963491757894467426951658804966371241548408736445034459962171838398605393632394112232284120432174636213458357334006253642489037145082446505925611228517127000545735296803008417508115778251804863956387279592814152128079182854315108626801485960836129757023183454474399770153007205520991878419920719362379791415595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420198938095257201065485863278865936153381827968230301952035301852968995773622599413891249721775283479131515574857242454150695950829533116861727855889075098381754637464939319255060400927701671139009848824012858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099E-133,883,94.1264629364013671875000,800
18,303,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596397581936089192592940195403807143140358098037620608157413459351883137710352889764923751081259023024888776471002930505790742197156245982124012961840156169806758639761089696667663782411757510383165446860028452063742978046815402649771722227125353550478616854628727332576671239063182325711320806449069316536285649505468604533275187917536968980928928778588950289794920051267519893471259222294767123794607768827977300002724759122158627048732906654470189138048058308353282891149201694059436726655586052382531802455370936243617154667412355435715991682548316441039608604091903101017371594662302032286878556017984407122747161319,4.864755346011122670409270594951619410318671886172971041819336013595374613277946967973502328424345724515960159956090694650367290981717375773585336905345848578227739255398225823981770154779510503921835381301745567213804751517005388587369240556831069520247148920371860880950556061730178435271240845793237599373232465088676506154570686959744993128517087500195757698697053108954355644616987699580797291607792020737669132656088352264440390270162338752428952983778338308889606548271495281280764587944347117870546742595634561826553214876585450361695779586515709668914362119650416970051883769795144290194349261291020541380186695024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420198938095257201065485863278865936153381827968230301952035301852968995773622599413891249721775283479131515574857242454150695950829533116861727855889075098381754637464939319255060400927701671139009848824012858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099E-183,1211,125.9276866912841796875000,800
19,417,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091343708291415766167112747499577227239916905350956805188604123567764269107954965861767674902614637816779573914432712844709774254337652531757991946243742842661671954734916454223443869197287817263209576018444641316922509441047829493264919555092039083105221209788702390195689203413927146983285223281322217725893757740770127272229547347663425511032515542563758261252374531811528960163856132558823101706679324764248618597276178702071023770885027512972996775972565498685463349944827075365140327162125877302026848436066335345550052195834132964769661426776127,1.1277737781883731899179576690490669615569714045593205726594249539161264086024334786061763830251582689935198916740046059571395032756130971152746887235148791103170286100307669841730462203830066784160946229998248270498623247102803398399272428979103638607712694492201637074165680002231696896214862569958088354326996462204449070222017618332267364417850875624742001907810379674889754957144533726863466510788992016039365225812276342482993962289528391959245944763406243582686966381326881645780913562183579757833863604716465443367758466537763254766673418705895024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420198938095257201065485863278865936153381827968230301952035301852968995773622599413891249721775283479131515574857242454150695950829533116861727855889075098381754637464939319255060400927701671139009848824012858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099E-251,1667,191.862106323242187500000,800
20,573,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917140127207039090439553590291051420841572177383105352558854218004920169561497144687886155531142441117268420391958306564837740024735462673025039977296650876753589876211434000156073085684396579155148823044086167603710005460704160117010443443663474190767006327407461665208685231764590651910206803902454402822790492793669794838347941883385999465123247613811552226028891162063385078537140008555894112488305808494966880427918500878865464872950779964088154656180208,1.351647188681316055971501443678382364166408641406255724011256778348803442238623397501828818367681378276508878631723478975564878339485422387230208517924273770846052219040641035777452955288479709854886293563100572702224468801164592132408018327399390968772391254401606276740384368720580322077399363733354899672189073921741118635958210985424538467518308103700939130839905790514107150033562570402380944190460463830664419499912111826490754873063322917350478297795024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420198938095257201065485863278865936153381827968230301952035301852968995773622599413891249721775283479131515574857242454150695950829533116861727855889075098381754637464939319255060400927701671139009848824012858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099E-345,2291,235.1381778717041015625000,800
21,788,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518852652354540449384513200438304170703145050958541980590845367234296579304015564650220134359801682774682635854878025358667940961207713848130964824128747964419247103788203150821685995449426461710479499870012579683709494820472100045669413309810522153432832983460880176040656321926730845739258652512363775657353549968830250609213082,4.87489437182999731691905299416603047935560788887962310409671795079260300623395921689334559048898824913166896872282600875309011229183314048781147952989329418047410788858555010121923498255053905480159548327402679842797642048918975078625131076806617580736072071796025709139117287434133285484748761995412314596062848707755175010395024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420198938095257201065485863278865936153381827968230301952035301852968995773622599413891249721775283479131515574857242454150695950829533116861727855889075098381754637464939319255060400927701671139009848824012858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099E-475,3151,317.4386024475097656250000,800
22,1082,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787209872385291514258825102230407476429982270070919702302338643179931164330919023409241072287431676760069743064086232579553879108261886901165691230022062,4.81202372073527547636326544623407794052682166953311786091794135905527772132077235706401031603633953544400802726742042985067223762369615163693094112395024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420198938095257201065485863278865936153381827968230301952035301852968995773622599413891249721775283479131515574857242454150695950829533116861727855889075098381754637464939319255060400927701671139009848824012858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099E-652,4327,444.1623687744140625000000,800
23,1487,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963849,6.6304975540544653091697357477691746655314964738068811828989996862161247113412466791618579382822330852696401746509571244531268840437136117646212406248042218142219467828773193386998072123388804090783579801061904742798934514136721134063846618172031769698047964698147031004226377400586108750278224716520868484425142757545849304049170466883138272144110924901618245362535060680744939599072298328860990151175987141638396436292339895289818057044403801053232162550551744620225273152895952465353791953315740930508706686322971010847895247837943033975941961849806488746617569964412359752503526736085800727395730077203217645218363990658278358780075413684969713817025444293250161494505411413073004309072789202490697044678834655012797244039763519334500880118165202246433630192573457472137448181582425327109022227206199918352939983854750807826782785227649858558026431451838638842647447866524258150531561476676092605856665452237583137481016430514437900780777815727449745743112328209505398346533195011372767208213914215616172032023318545899046116213639049319935774874794882607015103915871511373054395758034714977789338813693255721377960805054952876286213039043635628082712532235342426037586109134167354004186609521972409901E-797,5947,568.5155391693115234375000,800
24,2043,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963849,6.6304975540544653091697357477691746655314964738068811828989996862161247113412466791618579382822330852696401746509571244531268840437136117646212406248042218142219467828773193386998072123388804090783579801061904742798934514136721134063846618172031769698047964698147031004226377400586108750278224716520868484425142757545849304049170466883138272144110924901618245362535060680744939599072298328860990151175987141638396436292339895289818057044403801053232162550551744620225273152895952465353791953315740930508706686322971010847895247837943033975941961849806488746617569964412359752503526736085800727395730077203217645218363990658278358780075413684969713817025444293250161494505411413073004309072789202490697044678834655012797244039763519334500880118165202246433630192573457472137448181582425327109022227206199918352939983854750807826782785227649858558026431451838638842647447866524258150531561476676092605856665452237583137481016430514437900780777815727449745743112328209505398346533195011372767208213914215616172032023318545899046116213639049319935774874794882607015103915871511373054395758034714977789338813693255721377960805054952876286213039043635628082712532235342426037586109134167354004186609521972409901E-797,8171,709.5177173614501953125000,800
25,2807,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963849,6.6304975540544653091697357477691746655314964738068811828989996862161247113412466791618579382822330852696401746509571244531268840437136117646212406248042218142219467828773193386998072123388804090783579801061904742798934514136721134063846618172031769698047964698147031004226377400586108750278224716520868484425142757545849304049170466883138272144110924901618245362535060680744939599072298328860990151175987141638396436292339895289818057044403801053232162550551744620225273152895952465353791953315740930508706686322971010847895247837943033975941961849806488746617569964412359752503526736085800727395730077203217645218363990658278358780075413684969713817025444293250161494505411413073004309072789202490697044678834655012797244039763519334500880118165202246433630192573457472137448181582425327109022227206199918352939983854750807826782785227649858558026431451838638842647447866524258150531561476676092605856665452237583137481016430514437900780777815727449745743112328209505398346533195011372767208213914215616172032023318545899046116213639049319935774874794882607015103915871511373054395758034714977789338813693255721377960805054952876286213039043635628082712532235342426037586109134167354004186609521972409901E-797,11227,949.4197368621826171875000,800
26,3856,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963849,6.6304975540544653091697357477691746655314964738068811828989996862161247113412466791618579382822330852696401746509571244531268840437136117646212406248042218142219467828773193386998072123388804090783579801061904742798934514136721134063846618172031769698047964698147031004226377400586108750278224716520868484425142757545849304049170466883138272144110924901618245362535060680744939599072298328860990151175987141638396436292339895289818057044403801053232162550551744620225273152895952465353791953315740930508706686322971010847895247837943033975941961849806488746617569964412359752503526736085800727395730077203217645218363990658278358780075413684969713817025444293250161494505411413073004309072789202490697044678834655012797244039763519334500880118165202246433630192573457472137448181582425327109022227206199918352939983854750807826782785227649858558026431451838638842647447866524258150531561476676092605856665452237583137481016430514437900780777815727449745743112328209505398346533195011372767208213914215616172032023318545899046116213639049319935774874794882607015103915871511373054395758034714977789338813693255721377960805054952876286213039043635628082712532235342426037586109134167354004186609521972409901E-797,15423,1280.4691791534423828125000,800
27,5298,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963849,6.6304975540544653091697357477691746655314964738068811828989996862161247113412466791618579382822330852696401746509571244531268840437136117646212406248042218142219467828773193386998072123388804090783579801061904742798934514136721134063846618172031769698047964698147031004226377400586108750278224716520868484425142757545849304049170466883138272144110924901618245362535060680744939599072298328860990151175987141638396436292339895289818057044403801053232162550551744620225273152895952465353791953315740930508706686322971010847895247837943033975941961849806488746617569964412359752503526736085800727395730077203217645218363990658278358780075413684969713817025444293250161494505411413073004309072789202490697044678834655012797244039763519334500880118165202246433630192573457472137448181582425327109022227206199918352939983854750807826782785227649858558026431451838638842647447866524258150531561476676092605856665452237583137481016430514437900780777815727449745743112328209505398346533195011372767208213914215616172032023318545899046116213639049319935774874794882607015103915871511373054395758034714977789338813693255721377960805054952876286213039043635628082712532235342426037586109134167354004186609521972409901E-797,21191,1662.0869636535644531250000,800
28,7278,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963849,6.6304975540544653091697357477691746655314964738068811828989996862161247113412466791618579382822330852696401746509571244531268840437136117646212406248042218142219467828773193386998072123388804090783579801061904742798934514136721134063846618172031769698047964698147031004226377400586108750278224716520868484425142757545849304049170466883138272144110924901618245362535060680744939599072298328860990151175987141638396436292339895289818057044403801053232162550551744620225273152895952465353791953315740930508706686322971010847895247837943033975941961849806488746617569964412359752503526736085800727395730077203217645218363990658278358780075413684969713817025444293250161494505411413073004309072789202490697044678834655012797244039763519334500880118165202246433630192573457472137448181582425327109022227206199918352939983854750807826782785227649858558026431451838638842647447866524258150531561476676092605856665452237583137481016430514437900780777815727449745743112328209505398346533195011372767208213914215616172032023318545899046116213639049319935774874794882607015103915871511373054395758034714977789338813693255721377960805054952876286213039043635628082712532235342426037586109134167354004186609521972409901E-797,29111,2261.6088390350341796875000,800
29,10000,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119491298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963849,6.6304975540544653091697357477691746655314964738068811828989996862161247113412466791618579382822330852696401746509571244531268840437136117646212406248042218142219467828773193386998072123388804090783579801061904742798934514136721134063846618172031769698047964698147031004226377400586108750278224716520868484425142757545849304049170466883138272144110924901618245362535060680744939599072298328860990151175987141638396436292339895289818057044403801053232162550551744620225273152895952465353791953315740930508706686322971010847895247837943033975941961849806488746617569964412359752503526736085800727395730077203217645218363990658278358780075413684969713817025444293250161494505411413073004309072789202490697044678834655012797244039763519334500880118165202246433630192573457472137448181582425327109022227206199918352939983854750807826782785227649858558026431451838638842647447866524258150531561476676092605856665452237583137481016430514437900780777815727449745743112328209505398346533195011372767208213914215616172032023318545899046116213639049319935774874794882607015103915871511373054395758034714977789338813693255721377960805054952876286213039043635628082712532235342426037586109134167354004186609521972409901E-797,39999,2982.872009277343750000000,800
0,1,2.82842712474619009760337744841939615713934375075389614635335947598146495692421407770077506865528314547002769246182459404984967211170147442528824299419987166282644533185501118551159990100230556412114294021911994321194054906919372402945703483728177839721910465846096861742864290167952520725599050281597937450679309266361765928124123051670479010949150057551992345967115044067506371402270874920681699769432077379994139800963006108805558063290849564613698587383724316115692622319333742602603123713797447447057701852972249899543084366684085713721202936494415428717097483113141393553074404529708940317176032415169498453144520041711689330429167977878887418531836006227764929363141652602011897174080063729606843897945565812820901452737626274797105122346440804901824554004538822551472545609914762179350080367397367369014515987294581215259938827609513096474579943606536049488412585382497181043620089196843011822404988826834570629562116072067421546183657386294203422233678331634537788395174331643042564590369769441793892677257831257655319052702810845353064793892350225832048174310202703009107625751201052629360342548053079389404806010349906377258512627703763269560031387383537637047573681045756752587784286013116,0.313165528843603140859265934860106727057825648621209674621585116326351449361994920927259756686833922512120394051457712597244172497849107806437116413928609454623838770846927335593959743620643390809239024209691032453992897059281924204329748327989423511926543908462491731181811424968688186351269746325294350080213513651970515600279690446124463982223863792372666900340180089873756752498675397745124513915112283470424361582323031098061801299703297458981562200625136801592641128692415298865196701045037474659256654832718157647655177728105538087525161337235706656531795708085762357646008339377729064497644807848873142613818360410668878038466109830384762993403108378623575659798730023565252079051479051962855103040500454000812946336658155411842578551306901911500461671304611772858252593851912109939315292644621350769310187035356830369708865068589904297185388734944642642954627032762561397945219725209239029079548365222083049173109998842189666891951019889015747635443748854881428729050184560180770263312722504520156330428487173286725675409125273374437582363028533043532487252671595569322814992209764757185528090094326448560102635847330469344276601578851442402781440763629562948779323590470134145261166988692852858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099,3,0E-21,1200
1,1,2.82842712474619009760337744841939615713934375075389614635335947598146495692421407770077506865528314547002769246182459404984967211170147442528824299419987166282644533185501118551159990100230556412114294021911994321194054906919372402945703483728177839721910465846096861742864290167952520725599050281597937450679309266361765928124123051670479010949150057551992345967115044067506371402270874920681699769432077379994139800963006108805558063290849564613698587383724316115692622319333742602603123713797447447057701852972249899543084366684085713721202936494415428717097483113141393553074404529708940317176032415169498453144520041711689330429167977878887418531836006227764929363141652602011897174080063729606843897945565812820901452737626274797105122346440804901824554004538822551472545609914762179350080367397367369014515987294581215259938827609513096474579943606536049488412585382497181043620089196843011822404988826834570629562116072067421546183657386294203422233678331634537788395174331643042564590369769441793892677257831257655319052702810845353064793892350225832048174310202703009107625751201052629360342548053079389404806010349906377258512627703763269560031387383537637047573681045756752587784286013116,0.313165528843603140859265934860106727057825648621209674621585116326351449361994920927259756686833922512120394051457712597244172497849107806437116413928609454623838770846927335593959743620643390809239024209691032453992897059281924204329748327989423511926543908462491731181811424968688186351269746325294350080213513651970515600279690446124463982223863792372666900340180089873756752498675397745124513915112283470424361582323031098061801299703297458981562200625136801592641128692415298865196701045037474659256654832718157647655177728105538087525161337235706656531795708085762357646008339377729064497644807848873142613818360410668878038466109830384762993403108378623575659798730023565252079051479051962855103040500454000812946336658155411842578551306901911500461671304611772858252593851912109939315292644621350769310187035356830369708865068589904297185388734944642642954627032762561397945219725209239029079548365222083049173109998842189666891951019889015747635443748854881428729050184560180770263312722504520156330428487173286725675409125273374437582363028533043532487252671595569322814992209764757185528090094326448560102635847330469344276601578851442402781440763629562948779323590470134145261166988692852858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099,3,0E-21,1200
