,n,Pi,Fehler,Operationen,Laufzeit,Algorithmus
21,621016,3.1431782755999845414610895693508701869194996586239323946564983832944722841279451737153310059644195962744921225862135597150475994177283677071122161103739678204748347868653947724374251227021526015432774678913264714596725366174140440826001262447344351836345601401574194545712187769719298697618096796217810813247967846239066304249809988792559289937779380885516637252502350986125961327888492405992760250943614979324204207299006788875004830793409509577853066587656356680021126669844255220477411210017133213959060636118876164221211691808262589047625181959885091527432465508135056101614129104564133613304649155577312017725791283960477668852332307058111224187460548520489005114199956200806420446494132196271915699434475118193412086001004805029177992193437850232522189444394347327605085859301531683563708503484612312726242158012031896118618521906037847656099037705952825692091669135738853749339791567367024360080899686964587063779355121285119868087134630991794092261713063753590889767735452870779496824558465482370824584229713888208999446069022376235072848364615404434024244141857858734718590181251368724799361047058368866502634392672652556455872312468599842838187743955067180233681579862676646012341066896827134888634109266105865227304932562124003246293171190436317260746905071688974197122135339508160820333131513519780488747471884782356654256895152459840004122277042781506434616821466757700284694758267097788140724232547953675911731742821440993468767310343050742653973488605768611436742370566941914540044056835894727350019967279425972921792675228979607610753990235356254911306633001404150617697450629291354812114341659474152034730184085434191711646720857433624898553338400298865085601659216509719556339933270640369974364589640202506859726641503600551354554472026485629999871178842413077923918224329163821866103288804153194120602367732876447627758383036829968954101021551779664292063328481069730892601800919783065170623623223878289770311876022517938346193978899094387262163937805145117034021667718706120293197,0.001585622010191302998446186071367302722330259248826573681553790986655877841736175087296180622302528292344036072931253067953754808177785475386856702245486703024550684163456251331865478079203646612895503462515495793739090488938395848813343079463233274488911573233959105960764450323716476154549430480507356737790178308318455543460077916426674902062573720659073365238904568063775666267465093647334513484928440662054661137947586701383101146729157852666758584303255705252545315098672797156513182818701372266072390249446959779035147785879863680025327493808648209040476011596329316984660525781594893661059783557163074627315567568261995542475441096637485240024586411147675557989849070495270993857133530368268027923491399690319247736066062343104169444572475062733511733089434734387530535979093436623554754029866206813168868892900547089553598845918749503678715599585279431370414026986352166552558539559033288704491715206029950909204352565648104454925869347221627368390774204132282363771617410466753773239426349298987201221905902957621078670748855795539054534509505141549455418412163274057967768403361589000804589130979644196112743316435722528725503390970909185437019758041778704113097585339962930095096840858700630501807362902926418020311313256804125682549281594183470694915780321793372177567325904131822963821858038301019885595083726073608459665457207833806900974321848115055821434650202506114270203222439856017290068473159358249451533062219513031846444851330518558647510355082272556747241365766980656495102728268307390014793971982360811513768403016125963321832653728198948602800748321997487096854085156341681129787105931269954280845191328646821023230112174814328494176487477753032818316453212448631726599183729489235019596445036681200410564931137870862905192945760891209492516230774502803764589641130296402226500912438637957959282889501283812095774078557791778017117259093837940579387243865007804237969430791999772783740283192883929907473815290837470247480602441674068642431366623645870756170958480134001729601,2439959,517.137050628662109375000,montecarlo
22,1172102,3.1423988697229422012759981639823155322659632011548482981856527844846267645648586897727330897822885721549830987405532965561017727126137486327981694425911738056926786235327642133534453486130046702420096544498686974341823493177214952282309901356707863308824658604797193418320248579048581096184461761860315911072585832973580797575637615156360112003904097083700906576390109393209805972517750161675349073715427496924329111288949255269592578120334237122707750690639551847876720626703136757722450776468259588329343350664020708095370539424043299985837410054756326667815599666240651410884035689726662014056797104688841073558444572230061888811724576871296184120494632719677980244040194454066284333616016353525546411489785018709975752963479287638789115623043045741752850861102532032195150251428629931524730782815830021619278868221366399852572557678427304108345519417252082156672371517154650363193646969291068524752965185623776770281084752009637386507317622527732228082538891666424935713786001559591230114785232001993000609162001259276069830100110741215354977638464911756826624304028147720932137305456351068422372796906753849067743251013990249995307575620551794980300349287007444744570011824909436209476649643119796741239243683570201228220752118842899338112212077105917403092904883704660515893667957225565693088144205879693064255499947956747791574453417876601183173478076140131148995565232377386950965018402835248126869504531175614408984883568153624855174720288848581437451689358093408252865364959704872101574777621742817604611202779280301543722304031560393208099636379768996213640109819793840467809115588916322982129541626923254119522021121028715930866085033555100153399618804506775007635854217465715441147613432960612642926980757647371986397088308014148939256139824008490728622594279337463804344673074527643498603363871062416069591213051423852190338383519523044922711504630143110411892480347273530801926794767008332039361762030949524870702379144477187139003260808359682007197325830004555917488409711782762933601,0.000806216133148962813354780702812648068793801779742477210708192176810358278649691144698264440171504172835012227270989909007928103063166401072810034462692688242394520830825692247885703990055715311627690021057721768248903189245846994444206970399584421736817293556258993221570531256644716011185927044757866520251976981769904876042840552806757108675045340477500297627680408772160130730390869215593395762109692422067151536941833340841875879421630607152226994601575222038104710784560950881017139463814009703100661703961414166451032547457934773846550303295771723078789427406888847911651184297847733736274578468315980210580896395220417538414668077955981233327994831066573070973872895821257382569321946093631099129022389741975614432313510604065281787532994613656577874760253204846536975191803261419656981962987977702472539913833997462949002423157695148903363770715205077828484265127931827937944079751437705171698265071948921559377315638099856296944168500815440950473356995415686958376672279347927102262103001261204803715134640064328117073857692293567267461894455873829693434629192172679322480823859823363105764115818142452623629150569491882669029706166104399648280291235805155201940781563241949808655115487966815762320804649360018111893268928693734864453370261143484929515761523362004054720587675872310239323127274292277436397890043512722191421283749509924806094425183977527259309026764474780897229236013602015904595671481552099176847136890776170487185845910302436995330430314752238359540805043276412648174806853116415473917521967793673706731283274204523056397268169473078836148430160966472108020581118838498131307102676180162760028894888099242945166529786961853978804527898544025021735953308048220207367199961513501875835556781167713077609611579230621375359725513177282367657774466941391807234515666678565476508419129560152858167421356024268353774126827099374878165566930182552562302430485387795170468815514526459657554163900007439946524127486762349528408793368203543145770169109589759102845157787798265770001,4604019,939.296245574951171875000,montecarlo
23,2212216,3.1415955765621440221027241462858961331081594202374451681029338907231481916774853811743518716074741345329750801910844149034271517790306190715553996535600501940136044581541766265138666387007416997255240898718750791061993946341586897481981867955027899626437924687281892907383365819612551396427835256593388710686479077992384107157709735396543556325422110679969767870768496385524740802887240667276613133618055379764001345257425133892892918232216022305236016736159579353914807595641655245238258831868135842069671316001692420631620058800768098594350642071117829362051445247661168710469502073938530414751543248941333034387238859134912684837285328376614218503075649032463376089857409945502609148473747590651184151999623906526306653599829311423477635095307149030655234389408629175451221761346993241166323722457481547913946920192241625591714371471863506999316522437230360868920575567666086855894722757633070188444528020771931854755593486350338303312153966882076614580131415738788617386367334835296372506120559656019122906623946305424063473006252554000151883902837697584684316540518647365356728276081539958123438217606237365609868114144369265930632451803982974537748574280269196136362814481045250554195431187551306020750234154350208117109721654666632914688258289425625707435440300585476282605315213342639235951643058363197807085745695718682081677376892672324944761271051289747474930115323277654623237513877487550944392410144398196197839632296303796735942602349860953903235488758783048309929952590524614232968209252622709536500956506959537405027357183927790053050877491167227793307705938298972613885805002766456801686634578178622702303934154711836457199477808676910392113609159322597793343868772307948229286832750508991888676331786769465549476181349379988210916113073949379264954235933561641358709999385231821847414538182528288376903521175147453955671598071797690641420186817200490368029161709344837936259388775779580294148491829007655671959700137780397574197094677915718899058681430746364731111247726261811685658,0.000002922972350783640080763006393248910990020862339347127989298415331785391276382546317046265357066550826993677802108256333307169480036839830040245431569076563320355452238105408306994077792744795142125443064103440265948505683041514411403630231588053498143901804728942127882255313041746035523276518065146481641301483650235834250052576825101540826846700104386427065519108003653613767339919775719801752372480706034374933789421203171909890609809125405053599153577972641913407678412799632597945003801635077133458237728585420075984485130414634697873504931921992502373985548940577870197822719034573805749192893565176293460325085705497140970743228487784671586096462345112655555594444964889864055095069806194873180006278523608704495948512982534133734759404942546816227590862919172144126183639592383816275927153130331939345110921520036863183802501315438000464072713032949053304670179075477208051658585637871540854548586764430006828189072169947977427802936249879600232609402652055125634805606918441341395635766663817033461329144679127481364471873572046958088331734456615462658278242137121781577886378712333212306185766494106836115463607393476201517324509222355393102790561980294381221047176823384280533269931117743713419851727360707000790222511067092522057991493114315363769303211443580725885313287579664525673012522642751719422464819706151201713631229082300964873722698939159852764035854501548124478783478832297656886232803810278062322009705793358563974052011539683573710370383716244065999568125250625787517969941105608662892894735717259837236598510944207551521379309296236802908042011479686715689522503851880087016397801717021038220198256411295578505807299142877850203563380126303592537408792271499021289131716351426450770659693377069385518915715814548541357050507266136000821939889359147243767146737096400357625850276147383589398233728384444887095582054563946749033785635920548175970566692518508603728216391651285136227143705820520072256226817083393047792180323807232331905729183770640465128959235703140975701,8687364,1821.1748600006103515625000,montecarlo
24,4175318,3.1417468082670589401813227160182769312421233544367159579222468803573763722906854040817968834948619482396310891769201770978881129533127776135853604444020790751746334051681812020066495533992859945038916796277552991173366914807447001641551613553746085926868324759934452896761396377473524172290589602995508366069362860505475271584104492160836611726340364973398433364835923874540813418283349914904685104224396800435320136095023181467854664004035141754472353962021575362643037009396649548609231680078020404673368591326457050696497847589093812734742599246332854168233413598676795396182997319006600215839847408029759649444665053057036613738163177032264368845678341146710262547667027996430451524889840725903991025354236491687579245461064283007905026635097015365057224383867288671186242580804623743628629005024287970401296380299656217801853655218596523665981848568180914603390687847009497240689212174976852062525536977063782926234600574135910127084931016032790795814833744399827749646853245668952640253987839968117398483181400793903602072943905110940052949260391663581073345790667920383549229064708364728147652466231314596876213979390312306751246252381255751058961257561699492110541041424868716586377372933031687646306221466245205754388049006087680028203839803339530066931428935472699324937645467961961220678281271031332224276091066596604138894330922818333837087378733787462416036335436007508889143293995810618496603132982924893385366096666170097702737851344496395244625678810572033076283051973526327815031094637582095543381366401313624495188150938443491010744570832688671856850184824245722122243144115011120111090939660164806608742136527086080629068253004920822797209697560760641464913570654977656791650360523437975263201509441915561880556163626339359061992403931868183453332177333558785223065644341341186467713357401759578551861199554141744413239901727245685238824923035802302962313289670391572570041371699113696250201781037995189827457453540065690804868036398664724459310644123393715161336214391334983347376,0.000154154677265701718679332738774047044953955061610136947302288049559966004476405453762058152744880257483002663637870450794268343762195381860001036273597957724349302466242680901089908776337039573509715198944323451403245352269051930368378190103406683541183909069984941065685311099139023621798711158277112019929679734959352276889528253254407080918672129447252976472261856905260875306950844538526998813006622773166254017549225960668084467791721070328687321739777573514736349053912229969695229824790091337503185770205048426563763363962986048737069222453424473120570820650503246441547347225841553914579608802407837799202944477917890031058528094052799705846365673769801301336556250057674101696704383331475560515467537039735963682072010140976872888738391575987015227036728868745646208129402642630046804183833772580674291121662979257877112177174617104666996685808088322500315898113416515687500600320016058948955444215949537154728897850727130354705507851321297723702842268755968351683396690284068116182363797873644591117074593527081341358237129266037064624087131056254365583293169438941031656749061189335633731048274217233470701988201697558262897382236500007514371118705009891799043741559169987498727444479155906269018582916860470728622957653171803873616142884504751313368166700165884959118338749511862998336833789456193438457001907498356923409034243683190197484490948710653963386047127486974715056795311139052877958516656479996814968446692423455243498951475083817712729375562614720701309506425421983993806508437044209350933884171125968853315973962514303320890713461440643157155930606154637551423433728318211027446906000335411682040435493835712765383326923534118359812403523930670749507597059242355257641909009249763903288425207986702493517143411751633648986136299146554838616079889073533679331642348032862387507772199276401085166071627813490643925947599363406489507407496101807604383362797191971981926508725062880741556064604573935622031567045612716114886352398707788357101998448505683487625625743020307147501,16397244,3420.6206798553466796875000,montecarlo
25,7880462,3.1423660186420542348913045961010915349886846735635550301492475948745137023692265758022816428782982520567956548740416488271880506498223073723342616207019334653222108043919252449919814345910176332301329541339073775116230495115641697149228052873042215037646269977572380908632006600628237278474282345375182317991001035218493535023708000876090767267198293704100089563276873868562528440591427253884353480798460800902282125083529366679263220861924085161504490472766698196120988845577835411172593688035041600352872712285142673107236606178673280830489379937369154245017614449508163353874430204726575675385529427081813223640948969743144500918854757500258233590873225453025469826515247456303957813640875369997342795384331527770833740458363989319407923038014776291034713447003487866574320135037768090246485548689911835118296363842627500773431811485164194688077932486699383868610748963702889500640952269042094232546264419522611745351985708452118670199792854784402234285248758258081823121537798164625373486985915292783595682588152826572858291810810076871127606477894316348457742705947950767353487650850927267969822073883485511382454480460663346895143964909671539562020602345395485696143195665431798287968395761568293838609969821566299031706516699147841839729701126659832887970273824047371841904700511213682649570545483247048206056954528808082571808607160341614489099750750653959120670843917526662776877802342045428301031081680236514052094915247354787067052667724303473578071945528066755477026600724678324697206838888379894478267898506458123901872758221535742447587463780676818186547946046818067265599402674614762433979124574168367286080435385641095661650294107122145884340283602661874392643476994115319634813288865551283668394061160373592309689457293239914106558727140616882614242667498428391634906684405051378967375263023919156008873591421416663134724842274475785810527352330358296252174047663702965638309022998905394125369806998625207506869521101681601916232830004129199531702582919630854130125873330776799634336,0.000773365052260996428661212821588650791515274188449209174303002566697296083017577174246817536181184074647568360759342180094206040271725140608902212573452347871926701689986723886421789968068678299750989705096401845689603383088521481136022122033019594618978430833777742252746333414610334240167985396244507212093497206261178620849879124779822635004465002517418596316356856307432377537758578436493836470413022819862452916399844481808940153580615411031900972814289856862531532672030816226031430620492210905453597866073610667637639222920932858311747291557054480798990905733640042210690635797839099869147810707613195218831336146528678749127686140852186180365854104401322029221378196045024730571807847740810737518477040648061413181801980772127162529030167668584764133350348788284453963552717077291832458550396159052374289475960107555034927803831384206876605077659935249022322009782755741682674609726540275951028188461832419066467411282347984666191691726482441570744343654581375699151851939851341439482171330340264311057749796794006963244927625859144530345837396332992805274821172477321457515363317443317850691813491308684094752095236801572652668635078078857820305597074609250359259165615478157657829727332816525499393418448969798460469726959187985026202275216535033417252655557633136655823843074684005887563255011027791616543348128646200214836657996011255398721692635360324426836895279402363488507629934620033320753386387642063487850304810892391674980589455791651057356047312086960775664381540621672211380933516824102839587094685575909521776702271739447005180008260255276126932052863389151887049289688682443316265397400691479415870321349337216023587437143666427072871007714053963522498230973008639573934743220580604422543597053789745406846510101807138105618457174016470929665096376034174863435648719052112353698334415234146786405258355305362792420002322373463659750336951701136590459162128331278808691638704232668258358660667575703563238323207203827251365712945155295596295878072219580366591519687201935843501,30954124,6459.0203762054443359375000,montecarlo
26,14873521,3.1417784665782903725351919024419301925885605701568579491029729947602857453860454427704105840170595785624668160282961916011682775047011396965116733287296262935992089566418066038297185985752801908841894262965709330023469224267743999554644794598400741828380784886107331276837542368078143702489813945198315852715708674496106201080430114698463127863267883912625665435911241191645206269584720390013904575789417986500977139172358717212958518699102922569578514730977285069217974681314532046581303781397827723509450116082130115659903260297275944277081398547122769383254980444778341322138853335400541674025941806247491767416740124950911085545917473071776346703648719089447616337785787238946312712369855127108100361709913879840556919911566333217265770492407278680011276415315512715516386469619399468357223551840885557629561957790626711724816201893284044847215397080489549179377230179726777539763449421290358886776036420696888114119044172526464984316759965579098587348617721385541459887003218672969231697054113817434351960104134051378957275819222630606431389043656844939406076073042825569009516979873158480765919515627805951260632905954144953303256169134396623368468031207943297353733524160150108370438983479433013877480658413028092003231783516492160800391514557985294806791209694059664823144432310278111013525311188924263461220782893304147686348108158115351435615010057134420289587112560637121499341010107828536363380264834399332881568527048840688092617746665365921088893477206910186229608980953467575028132208910048938647412404903990117740110092290857020338358348369562257652374310023833630248009197015286427470670865358646416003312194873023005110894723582936414316421780693354317380531482760538005762051904185969146108712254482311216019394466179191867211536528573160316242535980552284828857941572812516955467370503594945675607006572283724882628666070394495022395840231778339506832309578881826300578054113750200776265418255704214220694615619260563789838330816220315283785191146064203627372429164553571410562435,0.000185812988497134072548519162427308391391170781752128128028402452469339099836444142375758674942510580318729515013884954074432895150557464786313920601145176148924853939868082724158953952331235953807461867759957336413476298298751721677696294568872273692429921687272779073299910159600976641721145378557860684564261134022445226522090507017058694611424023369976183579793588615700160437087892049448945969508741379731954325282779535178469937298499151839303398635348544172230116245700479766902439956770823221111338245772354922904304634781199202970949152532415994622727505260657839037132948865235699733189048624181049596410451667305337211833957698003997491643403468043536680348432174309260220444705823451886494151035275855033731127122215161912947274469417907482420430181551273178660597010880215102906258865493531303500848870760028650173366844643369222790351537038951780098970131385144545594924324951366741374005388579260055943173257689782616077888402805952076877081239967327339375698393990685727260488991182805339938809347919274616861645768881232674908602413649192087638611530659957487060448265540564597460435987923352671912594644584962213463889057550587238465048483329390416118292015087309165904888499119288529386462277595149095612996408693619881092383618349081225299346242558862434779797022981126842283039825578749317132926184578252711668786757773384950050247623283406441318463759590448235734828406512930839555671701803923946435211484959482494231488483562036402139509215196430036033902404419546705303917935683728519754037734438775293345510109203867236082268467148799222709568450564945450128028723755848946985439475848496351139046270087528160948030384725093270281020716783298262311298807615277252297796275262366848454362929247552116377347398697002448603398600428359833758996401761677897166924489465609762353222391517886106599703344586127312186542814324297122191038281749822194604012283940664772783200713833770882263203531226477022337848139095422619461164334563763720945152192529496904596920641966663028653401,58411639,13912.6961231231689453125000,montecarlo
27,28072162,3.1418476425150296582073015965068882118876344472506250142044634823637737627760911325604347823299110342837149486384411717202258949631310905088108283216661402851693432091194116078412485650374915904232812563563860881110617700197084927053356275159711603260197771728447563105399576990186933233001433947267759426580681601937178903427530804360561897583805622096367212471914347031767628015255825326171885157972513837730061546381785628053870592510829767938785762208126328139599650358244584082978717492439663179487208715880166265783162693347238449250898452352903919548483654376175230108746166397871314649723095784357471291309874886016972971301604771303328899284636502168945875989173901176546359343466313709645876224282262263946752658380925558922038138708375934849620773775813918429225365684338812236834483927529343838924839490453211263172391210908514990758460285317532721562379128476103835536429292478434685579258198923189457228125144048399264723536434422115403865224203251605629805071657822436333902604295315765134156749309155454432045526098061132591070114229178358261112913212740792818166267350551767263241071350329198014744998977991078848861017544712088794585896162896181633605562692321311055414969463342367431478914947840497643181170014621602710899146278793916906008165669605354942024059279794694829703533343815841473129144809010435320229343219093705714579447069306596335544088125453251516573607690066764362502610237145254433912143995179281168297618117193823546615326600067354983203644949042400083043122934386029832686203506520089190137902452971025174334630870255023464170661312085617060773587727229559305051032407122757413554395988452902202544998137300575566641429327744688848689317196160381234619549431212316315358966651731348657791302287298000061413153714345193647714059216386682294010699995247961307718301141180362239288872727365993399439629908091866953460869882412334326084325104706933509431870619726403687753013109570969275540658393179691681745068299335120679340622214990067384193636386110909448299707,0.000254988925236419744658213227385327690465047875519193229518890055957356489882133932399956987793966301566862125158865073132050353580508277085468913537659167719059106417473086735688920414542635492899291927575112445128323891232844471548844350699958416874128605921295961929503372370479929692883145585502218071061553878129715461232159473226935666665197841744130887180104172627942335004198385665247004187818326502640395046225470619269677318471183688760028146350252851210397683938705683406643811060954368818887198225575969935230247939777449700352654533110531011145594898400346717697864255112312997302904446435179001985723927773911525787402687521159252749742181775993362645487243568069264883554351681705664080408270114265653304974058137732390184096066283524443370166231391844549558518482821491950632296434339359433028602137018483794930867746166463813914840360743269018399159961022850345261508630665799410622221638828516967343783245277062589999855848459582604664639792989336173894163854367022194351213111377575320417729850059579925686673652731431138781120965800524258322325500456682402735485333401442844975619458062559020349201848278351769240026615319804360207861652153224041301208831203403870357936485412730289529891220342104213406819519204674890967860041942242345436792233688390154871281771422798711283843088270470283925328796291369965968297851332421264433453548229597966768565048851887743161496402406513453478668932889434049492758298003530514731525536407798954782821501240909733437499213312797506802990483281817923633147896048682533124746177220682635709520655694919874538268656743288502685881745183136705021593652259596106247425628075447904358371756489008502781775421916751393189870147599600138047548977897083773479802654151296293568129510577821868765117177631692980911319985201424412442766733010044987446286150059542474786318852812978993282926584061490228694003345149304119805564866451385658164851311454062031022688917901982506942125531008211810134912646044303276488259085115872586717642797700466802380601,110248074,27540.49015045166015625000,montecarlo
28,52983169,3.1417272907930441080260789987854444870974025732586889998973070108358373203384644659514420513427575462690802809473325387539578842481090551605171068570851245232235920052271694054389234437826850258805772829480999900175846408885055554151545748424372275656067306959310040514941641184203232539752388159341695850620033694096327080775406242688126110387998875642942384212616651903173251113009114271741654411045137749310540485035917727004966426224901723035856915240385111732369198225949829463768012819316262490829870897303254926106817053543928261444686330483554126405689323717122318598949791017596550330917352263319696864489173911058434424713251863058625277774532512390868881398921231004510130377441183255761843916886134160831338721925070204841843265358476387095683159306684732277905083404882784568812786566239554300725198222854506871795456402390729025664735153912745385237338295110283041016289531492538696581172787154350846775510917438705865253171247646587541790865699256305337266632730103403214707674431478419118343034558767143581011547270794617815329241631432049676001826164833590833345585651926558035816996903299611995650920766932608353418799845664195737329339436076388711290560970409301112207916442295099411664107898113833092920508397676250735398631969333506646233259471512547692268086116177762036091121691871620589549862523323208545717603263783636648838426406695303559513399434450589393775219447519267864102277460980108607697663384385331877751593152157433240733486515312060703654777614377879133654689473179680890737207508293813078640124376101399295312064100960061486695897710459712215401838270564752365038791847275122407268617700085096835185528445835318004477988094672102380286086700476523025642350686875675556514937790904881510579331334446982587998841669889545489436466135123023690787540473466205843595350062960560173363733679274639083970232131641653975057626319029728101012606475086456229147033466420251306598893697732576169613410628571499753063090658091817799724286027511868910672368427037650390447578,0.000134637203250869563435615505941602900233173883583178922362418528020914052255467323407226000640478286932194434050232106864039638558472928791747448956643405773307902525230884333363799159736070950195318519289014351651194760029907181367791677166025656461082129007543702883709791772109860367978566792895860474996763094044533196019703305983356947084523196401648061250334659768504644779527280222223929495080717660688288911638680514379260689878379198467143449576131210487352470709230221485573343748614299953153416367884835967595683959446430919731442346175551696866161832495055566718226717084836565422330094331401559303653830278057671128567396696688890598731782798185663186461976550865641986951838636317260849668657303954111911328472602324370696761076328749049608719318473229417530290537218725148462560305360405613064475377148044657237386894387867304542327220264535385895076624440770893247532532076200510813680461944655922082360584307722642963337170906796397228789393459306920050271082463710274858226727642973739046254811228494822288790926079953564693861191169665747213620709736483920667315470880520102568174755103957110941380742431302225018256710530498634552188970173931809801036640002409549652634380685928308049186247675649187340657824669477340916429095901216367946172424407665179273965409729519350042677893848381925997100227568692514794302320325514690331387287100320363699695948585675463322672147656863613445391316374851428044697218608601460129029032768768366598813025711481778550765746860702567959644362646923728733548073421071383346938490258094733452843726198722127061908494152803965510936078702442703797537667496095477669596791294911168411402609963252286437652114658104552866820579213779240327674544233007889076916571504581572371034225476074527333912732066877153152011858835564090126814554834498575151178328079335882272414043677547446343148939040192388369647006888681612633701904403657629681135980838823915610747734062671914217349070189018941937148521714015314854640337296025234590846890374561017167701,208073339,53029.3247699737548828125000,montecarlo
29,100000000,3.14151740,0.000075253589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609433057270365759591953092186117381932611793105118548074462379962749567351885752724891227938183011949129833673362440656643086021394946395224737190702179860943702770539217176293176752384674818467669405132000568127145263560827785771342757789609173637178721468440901224953430146549585371050792279689258923542019956112129021960864034418159813629774771309960518707211349999998372978049951059731732816096318595024459455346908302642522308253344685035261931188171010003137838752886587533208381420617177669147303598253490428755468731159562863882353787593751957781857780532171226806613001927876611195909216420198938095257201065485863278865936153381827968230301952035301852968995773622599413891249721775283479131515574857242454150695950829533116861727855889075098381754637464939319255060400927701671139009848824012858361603563707660104710181942955596198946767837449448255379774726847104047534646208046684259069491293313677028989152104752162056966024058038150193511253382430035587640247496473263914199272604269922796782354781636009341721641219924586315030286182974555706749838505494588586926995690927210797509302955321165344987202755960236480665499119881834797753566369807426542527862551818417574672890977772793800081647060016145249192173217214772350141441973568548161361157352552133475741849468438523323907394143334547762416862518983569485562099219222184272550254256887671790494601653466804988627232791786085784383827967976681454100953883786360950680064225125205117392984896084128488626945604241965285022210661186306744278622039194945047123713786960956364371917287467764657573962413890865832645995813390478027590099,392689679,99503.3464431762695312500000,montecarlo
0,1,3.4666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,0.325074013076873428204023283387163782469497267291560845691722074358850260380457668038631841324549598684518580153384360019572822057116084434941307258538185549216382563964728145561107022043717711736284702237855691000733220538191018432879883501395464757521018099743206318056212340018453273059406417525392942079660060351078491785145745703837412574951302298774076306655336136117846200145282519714725155057233609396300907074713574480549284734054873561548118592204286703917099314780913941775438728483654717536832993304226010023580645271720271441929475964486805722963896127449490373489914281991848198997261534666098539521403105838880895323908877057493029487945198225765441713236520117081295615874386977407743124646710554537644705802632248506853036891895356706147959455316666668293688616715606934933850570348071642207211319758364024144358413321981631404735478495656663528827913780079133458285246049488997519363068413176237911197935507103802784312879072914708884808886134495439860053664738790055470757450246467728571409465601180803387800730513284838698436364714631364813697670893044067252775416944891383187535151091809424212515970715837133549804938810777591568284912029201727347411606265738964995527656817842653808305063102959006561956484723711070467719898829217218411286891939819562619132020458619982407597175373352989637677514561914504609700642608628516473155413284236631079026419170193402752467394062396743869884311885030657324945025446742080351636380483692110959916828161172078079739670975739455869157363711345501321679463910706430186001167546784831868913100296859240124138804114848249091993775688893872866585019606650521417474493449451894316525224693098118505305509314114533190924817198228143342759272523332118904249804147683097181104567447444482394116412409778994876172065013199861678039433874880580882282838698689985212565712782880305715986602441541461549273681770582538178039721062424701381644456005480359922388044627471721619542952879705710302294749379198902009092704252775800834020670853276188639076601,11,0E-22,leibniz
